,train,valid
derived_0,0.0043575807181069955,-4.086503167829201e-05
derived_1,0.005883949413580246,0.0009180255251109051
derived_2,0.003095726604938272,0.00019407174239300407
derived_3,0.003457319179012346,0.0004564152506105968
derived_4,0.004315635823045268,-0.00030536267802469145
fundamental_0,0.0055911888405349814,0.00014891349654094646
fundamental_1,0.0014016940637860084,0.0001561788347170782
fundamental_10,0.005676928443268667,0.0005196455793844693
fundamental_11,0.0040673695925925926,-0.000257060862191358
fundamental_12,0.0024238283641975305,0.00032029103623045267
fundamental_13,0.004861110293209876,0.0006321867119125204
fundamental_14,0.007066032695473249,0.0011484008652006175
fundamental_15,0.00829615228414658,0.0016571248672315696
fundamental_16,0.004998495905349793,0.000494045848095679
fundamental_17,0.006170428270576132,0.0009844465701409459
fundamental_18,0.004490299171810699,0.0006171118456174055
fundamental_19,0.004198115802469137,-6.995483895473243e-05
fundamental_2,0.003747260020576131,0.0008532448846502057
fundamental_20,0.005010804501028808,0.0005125671369927983
fundamental_21,0.007027129704732511,0.0009769590886783953
fundamental_22,0.0037340691255144044,0.0004987155473683128
fundamental_23,0.0042408376975308654,0.0004551761877308642
fundamental_24,0.0015082121193415639,-2.286161962139918e-05
fundamental_25,0.0025164021502057615,0.0001382317363960905
fundamental_26,0.0019168090432098764,0.0003279261831097222
fundamental_27,0.0034685478497942374,0.0008046433382901231
fundamental_28,0.0015111818209876543,7.72382539197531e-05
fundamental_29,0.005174925553497942,0.0003671127084753087
fundamental_3,0.003546951913580246,0.0004672102526411523
fundamental_30,0.0028427843878600823,0.0002563729746399177
fundamental_31,0.0019512361728395067,-3.369346083950601e-06
fundamental_32,0.004133318838477364,0.0003762460898559671
fundamental_33,0.004013679341563785,1.1651517856790103e-05
fundamental_34,0.0028276478034979426,0.00010658182766460904
fundamental_35,0.003285814218106995,0.00025091796264711943
fundamental_36,0.0039636608796296295,0.0005793707861854938
fundamental_37,0.0028448115432098777,6.15630352705967e-05
fundamental_38,0.0013637537283950614,0.00012725745094650207
fundamental_39,0.005765914917695473,0.001176058838723714
fundamental_40,0.0021912092160493823,-5.2651759898148124e-05
fundamental_41,0.006726968046296294,0.0010967969532443415
fundamental_42,0.010978314618018813,0.001519522949682172
fundamental_43,0.0076432397427983545,0.0009759873141893008
fundamental_44,0.005753268618312757,0.00034423040497942386
fundamental_45,0.0049686877016460905,0.0009882640589403294
fundamental_46,0.005954159713991771,0.0010585337949291151
fundamental_47,0.0026027188580246916,0.0004070999978111112
fundamental_48,0.003266642345679012,0.0002610645459639301
fundamental_49,0.004018581576131688,0.0003161406948425103
fundamental_5,0.0062106308786008205,0.0009649799548795268
fundamental_50,0.0038805535545267476,0.00010865239939835386
fundamental_51,0.0036555897325102884,0.0003156184932654321
fundamental_52,0.002099669938271605,0.0002100942367345679
fundamental_53,0.009870488368606703,0.0021844083904314516
fundamental_54,0.004068327608024693,0.0007939157279824074
fundamental_55,0.0035526390113168713,0.0002470582376067901
fundamental_56,0.006125858492798355,0.0025947438333312756
fundamental_57,0.0025072116141975315,0.00029759929474999997
fundamental_58,0.002804561157407408,0.00015050466249485602
fundamental_59,0.0037773141152263375,0.0005169811208765431
fundamental_6,0.0009541388888888889,0.0005290741703806585
fundamental_60,0.006451183427983541,0.0008362709903392489
fundamental_61,0.0014997207839506173,0.00018310095731790123
fundamental_62,0.006244477516754851,0.0007816694040510582
fundamental_63,0.001481369320987654,9.396454818518518e-05
fundamental_7,0.005853607941358026,0.0011190056525845682
fundamental_8,0.007700105407995299,0.0013089171776771399
fundamental_9,0.0019062423353909462,0.00013239914639917694
technical_0,0.005538447268398268,0.00028843082204585944
technical_1,0.003019573045267489,-0.00041724681351131693
technical_10,0.0030644844855967075,0.0002536946366286008
technical_11,0.010094811764072927,-5.101022754975198e-07
technical_12,0.007596325312378466,0.00041208285614418417
technical_13,0.0015745400246913578,0.0002486186823148148
technical_14,0.005554478067901234,0.0010860123486347737
technical_16,0.0010797366460905348,3.116713209876543e-05
technical_17,0.011947132227061138,0.0018852823732498677
technical_18,0.0012915938271604935,4.652073142901235e-05
technical_19,0.011216252444352114,0.0018585378188729533
technical_2,0.010922412593460277,0.001533547974604951
technical_20,0.016227771896398697,0.006244059701300781
technical_21,0.010847697173233318,0.0017628064386891935
technical_22,0.0018754143930041153,0.0005009666632613169
technical_24,0.004724793589506173,-6.629319364660495e-05
technical_25,0.003414219268518518,5.875578825514424e-06
technical_27,0.014287108998129445,0.005149510087858415
technical_28,0.0027549684393004125,0.0001492054115144033
technical_29,0.0035595095699588472,0.000797729990207819
technical_3,0.0028444664043209876,0.0001743043531664609
technical_30,0.015307625634200676,0.00302172188650766
technical_31,0.005504107261316873,-0.00021072114652510285
technical_32,0.0046290191863609656,0.00011432979388506757
technical_33,0.002990686315843621,-0.00015680585556008235
technical_34,0.0012008765432098764,4.350992055555555e-05
technical_35,0.011133498743626739,0.003935567400890569
technical_36,0.008353761500146975,0.0028948440024517937
technical_37,0.0038615698227513233,0.00034546206904267776
technical_38,0.003770949158289241,0.0001541341931787537
technical_39,0.0013233529547325104,7.926091239329218e-05
technical_40,0.01268495375595238,0.0026882576327403717
technical_41,0.004378630798353909,-5.791555363991764e-05
technical_42,0.0021007542386831273,0.00010541926017613171
technical_43,0.009001453190859206,0.0006942791799305462
technical_44,0.002724575898148149,-1.939614594393002e-05
technical_5,0.00453936964212228,6.766458645770727e-05
technical_6,0.008844315248766324,0.0006125931621308995
technical_7,0.010500112495541836,0.004905433221073715
technical_9,0.0008124943806584361,7.518575950102882e-06
znull,0.0012176392592592592,-1.5184800000000021e-05
